grid_position,quali_position,round,year,driver_points_before,driver_position_before,driver_wins_before,driver_age,driver_nationality,constructor_nationality,constructor_position_before,driver_historical_dnf_rate,pit_stops,podium
8.0,8.0,3,1969,0.0,13.0,13.0,43.156164383561645,Australian,British,4.0,0.6909090909090909,,0
8.0,8.0,4,1969,0.0,16.0,13.0,43.24931506849315,Australian,British,4.0,0.6936936936936937,,0
7.0,7.0,8,1969,1.0,14.0,13.0,43.463013698630135,Australian,British,2.0,0.6875,,0
6.0,6.0,9,1969,1.0,15.0,13.0,43.4986301369863,Australian,British,3.0,0.6902654867256637,,1
18.0,18.0,10,1969,7.0,10.0,13.0,43.53972602739726,Australian,British,13.0,0.6842105263157895,,0
1.0,1.0,11,1969,10.0,10.0,13.0,43.57808219178082,Australian,British,3.0,0.6869565217391305,,1
3.0,3.0,1,1970,0.0,0.0,13.0,43.95890410958904,Australian,British,9.0,0.6810344827586207,,1
1.0,1.0,2,1970,9.0,1.0,14.0,44.07671232876712,Australian,British,1.0,0.6752136752136753,,0
4.0,4.0,3,1970,9.0,2.0,14.0,44.134246575342466,Australian,British,3.0,0.6779661016949152,,1
5.0,5.0,4,1970,15.0,1.0,14.0,44.21095890410959,Australian,British,1.0,0.6722689075630253,,0
12.0,12.0,5,1970,15.0,1.0,14.0,44.24931506849315,Australian,British,2.0,0.675,,0
5.0,5.0,6,1970,15.0,3.0,14.0,44.28767123287671,Australian,British,3.0,0.6776859504132231,,1
2.0,2.0,7,1970,19.0,3.0,14.0,44.323287671232876,Australian,British,3.0,0.6721311475409836,,1
12.0,12.0,8,1970,25.0,2.0,14.0,44.364383561643834,Australian,British,3.0,0.6666666666666666,,0
8.0,8.0,9,1970,25.0,2.0,14.0,44.4027397260274,Australian,British,3.0,0.6693548387096774,,0
8.0,8.0,10,1970,25.0,2.0,14.0,44.46027397260274,Australian,British,3.0,0.672,,0
19.0,19.0,11,1970,25.0,3.0,14.0,44.4986301369863,Australian,British,3.0,0.6746031746031746,,0
16.0,16.0,12,1970,25.0,5.0,14.0,44.536986301369865,Australian,British,4.0,0.6771653543307087,,0
4.0,4.0,13,1970,25.0,5.0,14.0,44.59452054794521,Australian,British,4.0,0.6796875,,0
12.0,12.0,5,1969,2.0,19.0,0.0,26.07945205479452,British,British,2.0,0.0,,0
14.0,14.0,6,1969,0.0,20.0,0.0,26.115068493150684,British,British,2.0,1.0,,0
14.0,14.0,8,1969,0.0,18.0,0.0,26.252054794520546,British,British,2.0,1.0,,0
11.0,11.0,9,1969,0.0,19.0,0.0,26.28767123287671,British,British,3.0,1.0,,0
11.0,11.0,11,1969,0.0,21.0,0.0,26.367123287671234,British,British,15.0,1.0,,0
14.0,14.0,1,1970,0.0,0.0,0.0,26.747945205479454,British,British,4.0,1.0,,0
0.0,0.0,2,1970,2.0,5.0,0.0,26.865753424657534,British,British,3.0,1.0,,0
0.0,0.0,3,1970,2.0,9.0,0.0,26.923287671232877,British,British,4.0,1.0,,0
13.0,13.0,4,1970,2.0,11.0,0.0,27.0,British,British,2.0,1.0,,0
8.0,8.0,5,1970,2.0,14.0,0.0,27.03835616438356,British,British,1.0,1.0,,0
18.0,18.0,6,1970,2.0,15.0,0.0,27.076712328767123,British,British,1.0,1.0,,0
7.0,7.0,7,1970,2.0,15.0,0.0,27.112328767123287,British,British,1.0,0.9090909090909091,,0
10.0,10.0,8,1970,2.0,15.0,0.0,27.153424657534245,British,British,1.0,0.9166666666666666,,0
10.0,10.0,9,1970,2.0,17.0,0.0,27.19178082191781,British,British,1.0,0.9230769230769231,,0
0.0,0.0,10,1970,2.0,17.0,0.0,27.24931506849315,British,British,1.0,0.9285714285714286,,0
13.0,13.0,7,1964,4.0,13.0,0.0,22.364383561643837,Austrian,British,7.0,0.0,,0
10.0,10.0,1,1965,22.0,3.0,0.0,22.723287671232878,Austrian,British,9.0,1.0,,0
0.0,0.0,2,1965,0.0,18.0,0.0,23.13150684931507,Austrian,British,4.0,1.0,,0
14.0,14.0,3,1965,0.0,23.0,0.0,23.16986301369863,Austrian,British,4.0,1.0,,0
12.0,12.0,4,1965,0.0,17.0,0.0,23.208219178082192,Austrian,British,4.0,1.0,,0
12.0,12.0,5,1965,0.0,17.0,0.0,23.243835616438357,Austrian,British,5.0,1.0,,0
14.0,14.0,6,1965,0.0,18.0,0.0,23.265753424657536,Austrian,British,4.0,1.0,,0
8.0,8.0,7,1965,0.0,19.0,0.0,23.304109589041097,Austrian,British,5.0,1.0,,0
7.0,7.0,8,1965,3.0,11.0,0.0,23.41917808219178,Austrian,British,5.0,0.875,,0
13.0,13.0,9,1965,3.0,11.0,0.0,23.476712328767125,Austrian,British,5.0,0.8888888888888888,,0
16.0,16.0,10,1965,4.0,11.0,0.0,23.534246575342465,Austrian,British,11.0,0.9,,0
7.0,7.0,1,1966,6.0,13.0,0.0,24.10958904109589,Austrian,British,3.0,0.9090909090909091,,0
2.0,2.0,2,1966,0.0,9.0,0.0,24.167123287671235,Austrian,British,3.0,0.9166666666666666,,1
5.0,5.0,3,1966,6.0,4.0,0.0,24.224657534246575,Austrian,British,3.0,0.8461538461538461,,0
7.0,7.0,4,1966,9.0,5.0,0.0,24.26027397260274,Austrian,British,4.0,0.8571428571428571,,0
6.0,6.0,5,1966,11.0,2.0,0.0,24.28219178082192,Austrian,British,4.0,0.8666666666666667,,0
9.0,9.0,6,1966,11.0,5.0,0.0,24.32054794520548,Austrian,British,4.0,0.875,,1
8.0,8.0,7,1966,15.0,4.0,0.0,24.397260273972602,Austrian,British,4.0,0.8235294117647058,,0
9.0,9.0,8,1966,18.0,2.0,0.0,24.473972602739725,Austrian,British,7.0,0.8333333333333334,,1
5.0,5.0,9,1966,22.0,2.0,0.0,24.53150684931507,Austrian,British,4.0,0.8421052631578947,,0
7.0,7.0,1,1967,8.0,12.0,0.0,24.726027397260275,Austrian,British,11.0,0.85,,0
15.0,15.0,2,1967,0.0,13.0,0.0,25.068493150684933,Austrian,British,1.0,0.8571428571428571,,0
4.0,4.0,3,1967,0.0,20.0,0.0,25.145205479452056,Austrian,British,2.0,0.8636363636363636,,0
4.0,4.0,4,1967,0.0,23.0,0.0,25.183561643835617,Austrian,British,2.0,0.8695652173913043,,0
8.0,8.0,5,1967,3.0,11.0,0.0,25.221917808219178,Austrian,British,2.0,0.8333333333333334,,0
8.0,8.0,6,1967,3.0,12.0,0.0,25.257534246575343,Austrian,British,2.0,0.84,,0
9.0,9.0,7,1967,3.0,12.0,0.0,25.317808219178083,Austrian,British,3.0,0.8461538461538461,,0
8.0,8.0,8,1967,3.0,12.0,0.0,25.375342465753423,Austrian,British,2.0,0.8518518518518519,,0
11.0,11.0,9,1967,3.0,14.0,0.0,25.413698630136988,Austrian,British,3.0,0.8571428571428571,,0
8.0,8.0,10,1967,6.0,12.0,0.0,25.471232876712328,Austrian,British,3.0,0.8275862068965517,,0
4.0,4.0,1,1968,22.0,4.0,0.0,25.723287671232878,Austrian,British,8.0,0.8333333333333334,,1
9.0,9.0,2,1968,4.0,3.0,0.0,26.084931506849315,Austrian,British,2.0,0.8064516129032258,,0
5.0,5.0,3,1968,4.0,4.0,0.0,26.123287671232877,Austrian,British,4.0,0.8125,,0
17.0,17.0,4,1968,4.0,6.0,0.0,26.161643835616438,Austrian,British,5.0,0.8181818181818182,,0
2.0,2.0,5,1968,4.0,10.0,0.0,26.2,Austrian,British,7.0,0.8235294117647058,,0
1.0,1.0,6,1968,4.0,12.0,0.0,26.23835616438356,Austrian,British,8.0,0.8285714285714286,,0
5.0,5.0,7,1968,4.0,13.0,0.0,26.273972602739725,Austrian,British,9.0,0.8333333333333334,,0
3.0,3.0,8,1968,4.0,15.0,0.0,26.315068493150687,Austrian,British,9.0,0.8378378378378378,,1
10.0,10.0,9,1968,8.0,12.0,0.0,26.410958904109588,Austrian,British,7.0,0.8157894736842105,,0
1.0,1.0,10,1968,8.0,12.0,0.0,26.44931506849315,Austrian,British,7.0,0.8205128205128205,,0
6.0,6.0,11,1968,8.0,12.0,0.0,26.487671232876714,Austrian,British,7.0,0.825,,0
10.0,10.0,12,1968,8.0,12.0,0.0,26.564383561643837,Austrian,British,8.0,0.8292682926829268,,0
2.0,2.0,1,1969,45.0,1.0,0.0,26.887671232876713,Austrian,British,5.0,0.8333333333333334,,0
1.0,1.0,2,1969,0.0,10.0,0.0,27.063013698630137,Austrian,British,2.0,0.8372093023255814,,0
1.0,1.0,4,1969,0.0,18.0,0.0,27.194520547945206,Austrian,British,2.0,0.8409090909090909,,0
3.0,3.0,5,1969,0.0,18.0,0.0,27.235616438356164,Austrian,British,2.0,0.8444444444444444,,0
1.0,1.0,6,1969,0.0,19.0,0.0,27.27123287671233,Austrian,British,2.0,0.8478260869565217,,0
3.0,3.0,7,1969,3.0,10.0,0.0,27.312328767123287,Austrian,British,2.0,0.851063829787234,,0
1.0,1.0,8,1969,3.0,10.0,0.0,27.40821917808219,Austrian,British,2.0,0.8541666666666666,,1
3.0,3.0,9,1969,9.0,9.0,0.0,27.443835616438356,Austrian,British,3.0,0.8367346938775511,,1
1.0,1.0,10,1969,13.0,7.0,0.0,27.484931506849314,Austrian,British,2.0,0.82,,1
6.0,6.0,11,1969,22.0,4.0,1.0,27.523287671232875,Austrian,British,15.0,0.803921568627451,,0
4.0,4.0,1,1970,0.0,0.0,1.0,27.904109589041095,Austrian,British,4.0,0.8076923076923077,,0
8.0,8.0,2,1970,0.0,13.0,1.0,28.02191780821918,Austrian,British,3.0,0.8113207547169812,,0
8.0,8.0,3,1970,0.0,16.0,1.0,28.07945205479452,Austrian,British,4.0,0.8148148148148148,,1
2.0,2.0,4,1970,9.0,3.0,2.0,28.156164383561645,Austrian,British,2.0,0.8,,0
1.0,1.0,5,1970,9.0,4.0,2.0,28.194520547945206,Austrian,British,1.0,0.8035714285714286,,1
6.0,6.0,6,1970,18.0,2.0,3.0,28.232876712328768,Austrian,British,1.0,0.7894736842105263,,1
1.0,1.0,7,1970,27.0,1.0,4.0,28.268493150684932,Austrian,British,1.0,0.7758620689655172,,1
2.0,2.0,8,1970,36.0,1.0,5.0,28.30958904109589,Austrian,British,1.0,0.7627118644067796,,1
1.0,1.0,9,1970,45.0,1.0,6.0,28.34794520547945,Austrian,British,1.0,0.75,,0
0.0,0.0,10,1970,45.0,1.0,6.0,28.405479452054795,Austrian,British,1.0,0.7540983606557377,,0
11.0,11.0,2,1967,6.0,14.0,0.0,25.315068493150687,French,French,15.0,0.0,,0
2.0,2.0,3,1968,1.0,18.0,0.0,26.36986301369863,French,French,6.0,1.0,,0
15.0,15.0,6,1968,0.0,25.0,0.0,26.484931506849314,French,British,6.0,1.0,,0
13.0,13.0,9,1968,0.0,29.0,0.0,26.65753424657534,French,French,2.0,1.0,,1
13.0,13.0,10,1968,6.0,14.0,0.0,26.695890410958903,French,French,2.0,0.75,,0
16.0,16.0,12,1968,6.0,14.0,0.0,26.81095890410959,French,French,2.0,0.8,,0
15.0,15.0,9,1969,2.0,21.0,0.0,27.69041095890411,French,French,1.0,0.8333333333333334,,0
15.0,15.0,10,1969,1.0,16.0,0.0,27.731506849315068,French,French,3.0,0.8571428571428571,,0
14.0,14.0,11,1969,1.0,17.0,0.0,27.76986301369863,French,French,1.0,0.875,,0
17.0,17.0,1,1970,0.0,0.0,0.0,28.15068493150685,French,British,6.0,0.8888888888888888,,0
14.0,14.0,2,1970,0.0,17.0,0.0,28.268493150684932,French,British,3.0,0.9,,0
0.0,0.0,3,1970,2.0,8.0,0.0,28.326027397260273,French,British,1.0,0.9090909090909091,,0
12.0,12.0,8,1958,2.0,10.0,0.0,20.93972602739726,New Zealander,British,3.0,0.0,,0
21.0,21.0,11,1958,0.0,23.0,0.0,21.15068493150685,New Zealander,British,3.0,0.0,,0
13.0,13.0,1,1959,3.0,13.0,0.0,21.706849315068492,New Zealander,British,1.0,0.5,,0
10.0,10.0,4,1959,2.0,14.0,0.0,21.86027397260274,New Zealander,British,1.0,0.6666666666666666,,0
8.0,8.0,5,1959,2.0,5.0,0.0,21.895890410958906,New Zealander,British,1.0,0.5,,1
9.0,9.0,6,1959,16.5,6.0,0.0,21.936986301369863,New Zealander,British,3.0,0.4,,0
8.0,8.0,7,1959,4.0,10.0,0.0,21.994520547945207,New Zealander,British,1.0,0.5,,0
9.0,9.0,8,1959,8.5,9.0,0.0,22.052054794520547,New Zealander,British,1.0,0.5714285714285714,,0
10.0,10.0,9,1959,8.5,5.0,0.0,22.2986301369863,New Zealander,British,3.0,0.625,,1
13.0,13.0,1,1960,11.0,8.0,1.0,22.454794520547946,New Zealander,British,1.0,0.5555555555555556,,1
11.0,11.0,2,1960,8.0,1.0,2.0,22.76164383561644,New Zealander,British,1.0,0.5,,1
9.0,9.0,4,1960,14.0,1.0,2.0,22.783561643835615,New Zealander,British,1.0,0.45454545454545453,,0
14.0,14.0,5,1960,14.0,1.0,2.0,22.81917808219178,New Zealander,British,4.0,0.5,,1
7.0,7.0,6,1960,20.0,1.0,2.0,22.85753424657534,New Zealander,British,1.0,0.46153846153846156,,1
3.0,3.0,7,1960,24.0,2.0,2.0,22.893150684931506,New Zealander,British,1.0,0.42857142857142855,,0
6.0,6.0,8,1960,27.0,2.0,2.0,22.972602739726028,New Zealander,British,1.0,0.4666666666666667,,1
10.0,10.0,10,1960,33.0,2.0,2.0,23.24109589041096,New Zealander,British,4.0,0.4375,,1
7.0,7.0,1,1961,27.0,3.0,2.0,23.720547945205478,New Zealander,British,4.0,0.4117647058823529,,0
14.0,14.0,2,1961,1.0,6.0,2.0,23.742465753424657,New Zealander,British,3.0,0.4444444444444444,,0
15.0,15.0,3,1961,1.0,7.0,2.0,23.816438356164383,New Zealander,British,4.0,0.47368421052631576,,0
8.0,8.0,4,1961,1.0,9.0,2.0,23.854794520547944,New Zealander,British,4.0,0.5,,0
14.0,14.0,5,1961,3.0,10.0,2.0,23.89041095890411,New Zealander,British,4.0,0.47619047619047616,,0
12.0,12.0,6,1961,3.0,11.0,2.0,23.95068493150685,New Zealander,British,5.0,0.5,,0
14.0,14.0,7,1961,4.0,10.0,2.0,24.046575342465754,New Zealander,British,1.0,0.4782608695652174,,1
4.0,4.0,8,1961,8.0,8.0,2.0,24.123287671232877,New Zealander,British,3.0,0.4583333333333333,,0
5.0,5.0,1,1962,4.0,3.0,2.0,24.736986301369864,New Zealander,British,4.0,0.44,,0
3.0,3.0,2,1962,0.0,16.0,2.0,24.775342465753425,New Zealander,British,4.0,0.46153846153846156,,1
2.0,2.0,3,1962,9.0,3.0,3.0,24.813698630136987,New Zealander,British,2.0,0.4444444444444444,,0
3.0,3.0,4,1962,9.0,4.0,3.0,24.87123287671233,New Zealander,British,3.0,0.4642857142857143,,0
4.0,4.0,5,1962,12.0,3.0,3.0,24.90684931506849,New Zealander,British,4.0,0.4827586206896552,,1
5.0,5.0,6,1962,16.0,3.0,3.0,24.947945205479453,New Zealander,British,1.0,0.4666666666666667,,0
4.0,4.0,7,1962,18.0,4.0,3.0,25.063013698630137,New Zealander,British,3.0,0.45161290322580644,,1
6.0,6.0,8,1962,22.0,2.0,3.0,25.12054794520548,New Zealander,British,1.0,0.4375,,1
8.0,8.0,9,1962,24.0,3.0,3.0,25.34794520547945,New Zealander,British,1.0,0.45454545454545453,,1
8.0,8.0,1,1963,13.0,7.0,3.0,25.753424657534246,New Zealander,British,5.0,0.4411764705882353,,1
5.0,5.0,2,1963,8.5,7.0,3.0,25.791780821917808,New Zealander,British,4.0,0.42857142857142855,,1
3.0,3.0,3,1963,10.0,1.0,3.0,25.83013698630137,New Zealander,British,2.0,0.4166666666666667,,0
6.0,6.0,4,1963,8.5,9.0,3.0,25.84931506849315,New Zealander,British,3.0,0.43243243243243246,,0
6.0,6.0,5,1963,10.0,4.0,3.0,25.904109589041095,New Zealander,British,2.0,0.4473684210526316,,0
5.0,5.0,6,1963,10.0,6.0,3.0,25.945205479452056,New Zealander,British,4.0,0.46153846153846156,,0
8.0,8.0,7,1963,10.0,4.0,3.0,26.041095890410958,New Zealander,British,5.0,0.475,,1
11.0,11.0,8,1963,14.0,4.0,3.0,26.117808219178084,New Zealander,British,3.0,0.4878048780487805,,0
6.0,6.0,9,1963,10.0,6.0,3.0,26.175342465753424,New Zealander,British,3.0,0.5,,0
9.0,9.0,10,1963,14.0,5.0,3.0,26.345205479452055,New Zealander,British,4.0,0.5116279069767442,,0
10.0,10.0,1,1964,10.0,9.0,3.0,26.71232876712329,New Zealander,British,5.0,0.5227272727272727,,0
5.0,5.0,2,1964,0.0,14.0,3.0,26.75068493150685,New Zealander,British,4.0,0.5333333333333333,,0
7.0,7.0,3,1964,0.0,10.0,3.0,26.80821917808219,New Zealander,British,5.0,0.5434782608695652,,1
7.0,7.0,4,1964,6.0,5.0,3.0,26.846575342465755,New Zealander,British,3.0,0.5319148936170213,,0
6.0,6.0,5,1964,7.0,7.0,3.0,26.882191780821916,New Zealander,British,5.0,0.5416666666666666,,0
7.0,7.0,6,1964,7.0,8.0,3.0,26.942465753424656,New Zealander,British,5.0,0.5510204081632653,,0
9.0,9.0,7,1964,7.0,8.0,3.0,27.0,New Zealander,British,5.0,0.56,,0
5.0,5.0,8,1964,7.0,9.0,3.0,27.03835616438356,New Zealander,British,5.0,0.5686274509803921,,1
5.0,5.0,9,1964,13.0,6.0,3.0,27.115068493150684,New Zealander,British,5.0,0.5576923076923077,,0
10.0,10.0,10,1964,13.0,6.0,3.0,27.172602739726027,New Zealander,British,4.0,0.5660377358490566,,0
8.0,8.0,1,1965,3.0,16.0,3.0,27.35890410958904,New Zealander,British,9.0,0.5740740740740741,,0
7.0,7.0,2,1965,2.0,5.0,3.0,27.767123287671232,New Zealander,British,4.0,0.5818181818181818,,0
9.0,9.0,3,1965,4.0,6.0,3.0,27.805479452054794,New Zealander,British,4.0,0.5892857142857143,,1
9.0,9.0,4,1965,8.0,5.0,3.0,27.843835616438355,New Zealander,British,4.0,0.5964912280701754,,0
11.0,11.0,5,1965,8.0,5.0,3.0,27.87945205479452,New Zealander,British,5.0,0.603448275862069,,0
9.0,9.0,6,1965,8.0,5.0,3.0,27.9013698630137,New Zealander,British,4.0,0.6101694915254238,,0
10.0,10.0,7,1965,8.0,5.0,3.0,27.93972602739726,New Zealander,British,5.0,0.6166666666666667,,0
11.0,11.0,8,1965,8.0,6.0,3.0,28.054794520547944,New Zealander,British,5.0,0.6229508196721312,,0
2.0,2.0,9,1965,10.0,7.0,3.0,28.112328767123287,New Zealander,British,5.0,0.6290322580645161,,0
15.0,15.0,10,1965,10.0,7.0,3.0,28.16986301369863,New Zealander,British,11.0,0.6349206349206349,,0
10.0,10.0,1,1966,3.0,14.0,3.0,28.745205479452054,New Zealander,British,2.0,0.640625,,0
0.0,0.0,2,1966,0.0,15.0,3.0,28.802739726027397,New Zealander,British,12.0,0.6461538461538462,,0
13.0,13.0,4,1966,0.0,21.0,3.0,28.895890410958906,New Zealander,British,11.0,0.6515151515151515,,0
11.0,11.0,8,1966,1.0,17.0,3.0,29.10958904109589,New Zealander,British,13.0,0.6567164179104478,,0
14.0,14.0,9,1966,3.0,14.0,3.0,29.167123287671235,New Zealander,British,8.0,0.6617647058823529,,0
10.0,10.0,2,1967,22.0,5.0,3.0,29.704109589041096,New Zealander,British,10.0,0.6666666666666666,,0
14.0,14.0,3,1967,3.0,7.0,3.0,29.78082191780822,New Zealander,British,10.0,0.6714285714285714,,0
5.0,5.0,5,1967,14.0,5.0,3.0,29.85753424657534,New Zealander,American,6.0,0.676056338028169,,0
10.0,10.0,6,1967,3.0,12.0,3.0,29.893150684931506,New Zealander,American,6.0,0.6805555555555556,,0
5.0,5.0,7,1967,3.0,13.0,3.0,29.953424657534246,New Zealander,American,12.0,0.684931506849315,,0
6.0,6.0,8,1967,3.0,13.0,3.0,30.01095890410959,New Zealander,British,10.0,0.6891891891891891,,0
3.0,3.0,9,1967,3.0,13.0,3.0,30.04931506849315,New Zealander,British,10.0,0.6933333333333334,,0
9.0,9.0,10,1967,3.0,14.0,3.0,30.106849315068494,New Zealander,British,10.0,0.6973684210526315,,0
8.0,8.0,11,1967,3.0,14.0,3.0,30.164383561643834,New Zealander,British,10.0,0.7012987012987013,,0
4.0,4.0,2,1968,26.0,3.0,3.0,30.720547945205478,New Zealander,British,4.0,0.7051282051282052,,0
7.0,7.0,3,1968,0.0,12.0,3.0,30.75890410958904,New Zealander,British,2.0,0.7088607594936709,,0
6.0,6.0,4,1968,0.0,14.0,3.0,30.797260273972604,New Zealander,British,3.0,0.7125,,1
8.0,8.0,5,1968,9.0,3.0,4.0,30.835616438356166,New Zealander,British,2.0,0.7037037037037037,,0
6.0,6.0,6,1968,9.0,5.0,4.0,30.873972602739727,New Zealander,British,2.0,0.7073170731707317,,0
10.0,10.0,7,1968,9.0,6.0,4.0,30.90958904109589,New Zealander,British,4.0,0.7108433734939759,,0
16.0,16.0,8,1968,9.0,8.0,4.0,30.95068493150685,New Zealander,British,14.0,0.7142857142857143,,0
2.0,2.0,9,1968,9.0,8.0,4.0,31.046575342465754,New Zealander,British,3.0,0.7176470588235294,,0
8.0,8.0,10,1968,9.0,9.0,4.0,31.084931506849315,New Zealander,British,4.0,0.7209302325581395,,1
10.0,10.0,11,1968,15.0,5.0,4.0,31.123287671232877,New Zealander,British,2.0,0.7241379310344828,,0
9.0,9.0,12,1968,16.0,5.0,4.0,31.2,New Zealander,British,3.0,0.7272727272727273,,1
8.0,8.0,1,1969,6.0,14.0,4.0,31.523287671232875,New Zealander,British,5.0,0.7191011235955056,,0
13.0,13.0,2,1969,2.0,5.0,4.0,31.698630136986303,New Zealander,British,3.0,0.7222222222222222,,1
11.0,11.0,3,1969,8.0,2.0,4.0,31.736986301369864,New Zealander,British,2.0,0.7252747252747253,,0
6.0,6.0,4,1969,10.0,3.0,4.0,31.83013698630137,New Zealander,British,4.0,0.7282608695652174,,0
7.0,7.0,5,1969,10.0,5.0,4.0,31.87123287671233,New Zealander,British,3.0,0.7311827956989247,,0
7.0,7.0,6,1969,13.0,4.0,4.0,31.90684931506849,New Zealander,British,3.0,0.7340425531914894,,1
8.0,8.0,7,1969,17.0,2.0,4.0,31.947945205479453,New Zealander,British,3.0,0.7368421052631579,,1
5.0,5.0,8,1969,21.0,3.0,4.0,32.04383561643836,New Zealander,British,4.0,0.7291666666666666,,0
9.0,9.0,9,1969,24.0,2.0,4.0,32.07945205479452,New Zealander,British,4.0,0.7216494845360825,,0
6.0,6.0,10,1969,26.0,3.0,4.0,32.12054794520548,New Zealander,British,3.0,0.7244897959183674,,0
7.0,7.0,11,1969,26.0,3.0,4.0,32.15890410958904,New Zealander,British,4.0,0.7272727272727273,,0
10.0,10.0,1,1970,0.0,0.0,4.0,32.53972602739726,New Zealander,British,0.0,0.73,,0
11.0,11.0,2,1970,0.0,18.0,4.0,32.657534246575345,New Zealander,British,2.0,0.7326732673267327,,1
10.0,10.0,3,1970,6.0,4.0,4.0,32.71506849315068,New Zealander,British,2.0,0.7352941176470589,,0
18.0,18.0,1,1967,4.0,20.0,0.0,24.61917808219178,British,British,0.0,0.0,,0
13.0,13.0,2,1967,0.0,10.0,0.0,24.96164383561644,British,British,5.0,1.0,,0
0.0,0.0,6,1967,0.0,22.0,0.0,25.15068493150685,British,British,3.0,1.0,,0
11.0,11.0,2,1968,16.0,8.0,0.0,25.97808219178082,British,British,4.0,1.0,,0
11.0,11.0,3,1968,0.0,13.0,0.0,26.016438356164382,British,British,3.0,1.0,,0
7.0,7.0,4,1968,0.0,16.0,0.0,26.054794520547944,British,British,3.0,1.0,,0
14.0,14.0,5,1968,0.0,19.0,0.0,26.09315068493151,British,British,5.0,1.0,,0
14.0,14.0,6,1968,0.0,21.0,0.0,26.13150684931507,British,British,5.0,1.0,,0
16.0,16.0,7,1968,1.0,19.0,0.0,26.167123287671235,British,British,5.0,1.0,,0
8.0,8.0,8,1968,1.0,20.0,0.0,26.208219178082192,British,British,5.0,1.0,,0
17.0,17.0,9,1968,1.0,21.0,0.0,26.304109589041097,British,British,5.0,0.9,,0
14.0,14.0,10,1968,4.0,18.0,0.0,26.34246575342466,British,British,5.0,0.9090909090909091,,0
14.0,14.0,11,1968,4.0,19.0,0.0,26.38082191780822,British,British,5.0,0.9166666666666666,,0
19.0,19.0,12,1968,4.0,19.0,0.0,26.457534246575342,British,British,6.0,0.9230769230769231,,0
11.0,11.0,2,1969,0.0,33.0,0.0,26.956164383561642,British,British,4.0,0.9285714285714286,,0
9.0,9.0,3,1969,0.0,16.0,0.0,26.994520547945207,British,British,4.0,0.9333333333333333,,1
9.0,9.0,4,1969,6.0,6.0,0.0,27.087671232876712,British,British,4.0,0.875,,0
11.0,11.0,5,1969,6.0,6.0,0.0,27.12876712328767,British,British,4.0,0.8823529411764706,,0
10.0,10.0,6,1969,6.0,8.0,0.0,27.164383561643834,British,British,3.0,0.8888888888888888,,0
7.0,7.0,7,1969,8.0,8.0,0.0,27.205479452054796,British,British,2.0,0.8947368421052632,,0
4.0,4.0,8,1969,8.0,8.0,0.0,27.301369863013697,British,British,2.0,0.9,,0
10.0,10.0,9,1969,10.0,8.0,0.0,27.336986301369862,British,British,3.0,0.8571428571428571,,0
9.0,9.0,10,1969,10.0,9.0,0.0,27.378082191780823,British,British,13.0,0.8636363636363636,,1
9.0,9.0,11,1969,16.0,7.0,0.0,27.416438356164385,British,British,3.0,0.8260869565217391,,0
20.0,20.0,1,1970,0.0,0.0,0.0,27.797260273972604,British,Italian,0.0,0.8333333333333334,,0
13.0,13.0,2,1970,0.0,19.0,0.0,27.915068493150685,British,Italian,8.0,0.84,,0
9.0,9.0,3,1970,0.0,23.0,0.0,27.972602739726028,British,Italian,10.0,0.8461538461538461,,0
12.0,12.0,4,1970,0.0,21.0,0.0,28.04931506849315,British,Italian,8.0,0.8518518518518519,,0
9.0,9.0,5,1970,0.0,23.0,0.0,28.087671232876712,British,Italian,8.0,0.8571428571428571,,0
16.0,16.0,10,1963,0.0,24.0,0.0,28.805479452054794,South African,Swiss,8.0,0.0,,0
17.0,17.0,1,1965,0.0,23.0,0.0,29.81917808219178,South African,Swiss,10.0,1.0,,0
16.0,16.0,1,1969,0.0,31.0,0.0,33.983561643835614,South African,British,7.0,1.0,,0
21.0,21.0,1,1970,0.0,0.0,0.0,35.0,South African,British,9.0,1.0,,0
8.0,8.0,4,1970,0.0,0.0,0.0,28.78904109589041,Italian,Italian,7.0,0.0,,0
11.0,11.0,6,1970,3.0,13.0,0.0,28.865753424657534,Italian,Italian,7.0,0.0,,0
5.0,5.0,9,1970,3.0,16.0,0.0,28.980821917808218,Italian,Italian,4.0,0.5,,0
15.0,15.0,10,1970,3.0,15.0,0.0,29.03835616438356,Italian,Italian,2.0,0.6666666666666666,,0
12.0,12.0,4,1959,0.0,41.0,0.0,28.246575342465754,American,Italian,5.0,0.0,,0
3.0,3.0,6,1959,0.0,43.0,0.0,28.323287671232876,American,Italian,6.0,1.0,,1
6.0,6.0,7,1959,6.0,9.0,0.0,28.38082191780822,American,Italian,2.0,0.5,,1
4.0,4.0,8,1959,10.0,8.0,0.0,28.438356164383563,American,Italian,2.0,0.6666666666666666,,0
14.0,14.0,2,1960,21.0,4.0,0.0,29.147945205479452,American,British,5.0,0.5,,0
6.0,6.0,4,1960,0.0,52.0,0.0,29.16986301369863,American,British,4.0,0.6,,0
12.0,12.0,5,1960,0.0,56.0,0.0,29.205479452054796,American,British,4.0,0.6666666666666666,,0
6.0,6.0,6,1960,0.0,60.0,0.0,29.243835616438357,American,British,4.0,0.7142857142857143,,0
6.0,6.0,7,1960,0.0,63.0,0.0,29.279452054794522,American,British,4.0,0.75,,0
2.0,2.0,8,1960,0.0,33.0,0.0,29.35890410958904,American,British,4.0,0.7777777777777778,,0
